latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
41.75572,20.62645,329.81,0.4,0.44,2023-04-13,1105,N,VIIRS,n,2,296.61,2.83,D,0
41.44428,21.93973,315.16,0.44,0.39,2023-04-15,45,N,VIIRS,n,2,279.91,1.95,N,0
42.01542,21.46707,325.63,0.38,0.36,2023-04-17,1130,N,VIIRS,n,2,294.18,2.53,D,2
41.44559,21.93859,307.46,0.61,0.54,2023-04-17,2348,N,VIIRS,n,2,278.04,1.59,N,0
41.44619,21.94067,297.67,0.61,0.54,2023-04-17,2348,N,VIIRS,n,2,277.64,1.76,N,0
41.44339,21.93982,296.52,0.51,0.41,2023-04-20,51,N,VIIRS,n,2,275.88,1.14,N,0
42.01575,21.46598,295.64,0.38,0.36,2023-04-21,32,N,VIIRS,n,2,279.32,0.52,N,2
41.4449,21.93886,301.81,0.46,0.39,2023-04-22,13,N,VIIRS,n,2,275.76,1.59,N,0
41.44643,21.93884,295.73,0.51,0.49,2023-04-22,2354,N,VIIRS,n,2,278.98,0.75,N,0
41.44294,21.93635,327.99,0.56,0.69,2023-04-23,135,N,VIIRS,n,2,278.53,3.75,N,0
41.44594,21.93686,328.58,0.56,0.69,2023-04-23,135,N,VIIRS,n,2,279.17,4.32,N,0
41.44234,21.9357,298.36,0.33,0.55,2023-04-24,116,N,VIIRS,n,2,275.76,1.02,N,0
41.44458,21.93869,310.49,0.33,0.55,2023-04-24,116,N,VIIRS,n,2,277.12,1.55,N,0
42.01471,21.46304,303.72,0.43,0.38,2023-04-27,19,N,VIIRS,n,2,278.05,0.67,N,2
41.44487,21.94,308.79,0.42,0.37,2023-04-27,20,N,VIIRS,n,2,279.45,1.15,N,0
41.4464,21.94179,302.3,0.42,0.37,2023-04-27,20,N,VIIRS,n,2,279.17,0.68,N,0
41.44517,21.9397,316.7,0.42,0.46,2023-04-28,1,N,VIIRS,n,2,277.23,2.24,N,0
41.44389,21.93787,337.16,0.66,0.73,2023-04-28,141,N,VIIRS,n,2,276.88,6.69,N,0
41.44691,21.93704,333.0,0.66,0.73,2023-04-28,141,N,VIIRS,n,2,276.22,4.16,N,0
41.09891,22.22807,331.68,0.39,0.36,2023-04-28,1124,N,VIIRS,n,2,298.32,1.46,D,0
41.44555,21.9423,333.19,0.39,0.36,2023-04-28,1124,N,VIIRS,n,2,302.55,4.91,D,0
41.72169,22.16216,325.25,0.39,0.36,2023-04-28,1124,N,VIIRS,n,2,293.83,1.18,D,0
41.44495,21.93627,302.95,0.37,0.58,2023-04-28,2342,N,VIIRS,n,2,273.17,1.01,N,0
41.44593,21.93808,320.02,0.39,0.6,2023-04-29,122,N,VIIRS,n,2,276.17,1.96,N,0
41.44452,21.93962,328.42,0.44,0.39,2023-05-01,45,N,VIIRS,n,2,281.81,4.0,N,0
41.43888,21.94218,295.11,0.39,0.36,2023-05-02,26,N,VIIRS,n,2,279.81,0.66,N,0
41.44288,21.93841,313.89,0.39,0.36,2023-05-02,26,N,VIIRS,n,2,279.93,1.38,N,0
41.44619,21.93928,302.59,0.39,0.36,2023-05-02,26,N,VIIRS,n,2,278.8,1.38,N,0
41.44429,21.93966,296.58,0.55,0.51,2023-05-05,109,N,VIIRS,n,2,281.33,1.21,N,0
41.44522,21.93956,344.15,0.5,0.49,2023-05-05,1052,N,VIIRS,n,2,295.49,10.99,D,0
41.4202,21.93704,328.59,0.5,0.41,2023-05-06,51,N,VIIRS,n,2,283.19,2.9,N,0
41.43824,21.94421,301.17,0.5,0.41,2023-05-06,51,N,VIIRS,n,2,283.34,2.97,N,0
41.43853,21.94389,302.25,0.5,0.41,2023-05-06,51,N,VIIRS,n,2,283.79,0.95,N,0
41.44313,21.93966,328.36,0.5,0.41,2023-05-06,51,N,VIIRS,n,2,285.93,2.97,N,0
41.44339,21.93933,333.77,0.5,0.41,2023-05-06,51,N,VIIRS,n,2,285.61,8.31,N,0
41.42038,21.93781,304.96,0.39,0.36,2023-05-07,32,N,VIIRS,n,2,283.23,0.51,N,0
41.44409,21.9398,313.52,0.39,0.36,2023-05-07,32,N,VIIRS,n,2,285.53,1.14,N,0
41.96667,21.45552,296.56,0.38,0.36,2023-05-07,32,N,VIIRS,n,2,282.5,0.58,N,0
41.21014,21.50439,304.03,0.48,0.4,2023-05-08,13,N,VIIRS,n,2,282.31,1.45,N,0
41.44563,21.93798,329.95,0.38,0.36,2023-05-19,1130,N,VIIRS,l,2,299.96,2.6,D,0
41.44631,21.94255,332.36,0.38,0.36,2023-05-19,1130,N,VIIRS,n,2,300.3,3.36,D,0
42.01638,21.46624,339.99,0.38,0.36,2023-05-19,1130,N,VIIRS,n,2,304.21,3.37,D,2
41.44584,21.94089,299.33,0.62,0.54,2023-05-19,2348,N,VIIRS,n,2,283.16,1.18,N,0
41.43879,21.9431,296.78,0.47,0.64,2023-05-20,128,N,VIIRS,n,2,282.32,1.35,N,0
41.44599,21.94058,328.46,0.47,0.64,2023-05-20,128,N,VIIRS,n,2,282.99,4.28,N,0
41.44501,21.94315,333.78,0.46,0.39,2023-05-20,1111,N,VIIRS,l,2,304.85,6.8,D,0
41.72498,22.1326,295.88,0.56,0.51,2023-05-21,109,N,VIIRS,n,2,272.26,0.94,N,2
41.42337,22.77285,309.98,0.44,0.38,2023-05-24,13,N,VIIRS,n,2,282.78,1.5,N,0
41.43716,21.93905,295.82,0.47,0.39,2023-05-24,13,N,VIIRS,n,2,283.46,0.6,N,0
41.44441,21.94063,338.88,0.47,0.39,2023-05-24,13,N,VIIRS,n,2,287.71,8.71,N,0
41.44319,21.93692,310.69,0.33,0.55,2023-05-26,115,N,VIIRS,n,2,283.82,0.93,N,0
41.44811,21.93902,295.52,0.33,0.55,2023-05-26,115,N,VIIRS,n,2,282.25,0.93,N,0
41.75835,20.87989,295.53,0.58,0.52,2023-05-26,115,N,VIIRS,n,2,280.14,0.67,N,0
41.76048,20.87306,295.85,0.58,0.52,2023-05-26,115,N,VIIRS,n,2,279.73,1.43,N,0
41.43798,21.94419,300.06,0.39,0.44,2023-05-27,57,N,VIIRS,n,2,284.24,0.59,N,0
41.44292,21.94115,331.15,0.39,0.44,2023-05-27,57,N,VIIRS,n,2,284.0,4.51,N,0
41.44391,21.93668,330.49,0.39,0.44,2023-05-27,57,N,VIIRS,n,2,283.95,4.51,N,0
41.44687,21.94259,312.1,0.39,0.44,2023-05-27,57,N,VIIRS,n,2,282.42,1.74,N,0
41.44785,21.93812,320.81,0.39,0.44,2023-05-27,57,N,VIIRS,n,2,282.88,1.74,N,0
41.44419,21.93798,327.14,0.4,0.37,2023-05-28,38,N,VIIRS,n,2,282.06,2.47,N,0
41.44439,21.93875,317.7,0.42,0.37,2023-05-29,19,N,VIIRS,n,2,287.17,2.17,N,0
41.72447,22.13413,298.69,0.41,0.37,2023-05-29,19,N,VIIRS,n,2,283.32,0.45,N,2
41.72789,22.13495,297.15,0.41,0.37,2023-05-29,19,N,VIIRS,n,2,283.64,0.45,N,2
41.96766,21.45485,295.51,0.43,0.38,2023-05-29,19,N,VIIRS,n,2,284.85,0.68,N,0
41.44386,21.93543,315.23,0.43,0.46,2023-05-30,0,N,VIIRS,n,2,283.64,2.34,N,0
41.44335,21.93396,297.05,0.66,0.73,2023-05-30,140,N,VIIRS,n,2,281.11,1.7,N,0
41.44623,21.94197,333.13,0.39,0.36,2023-05-30,1123,N,VIIRS,n,2,302.01,6.15,D,0
41.41983,21.93313,350.97,0.37,0.58,2023-05-30,2341,N,VIIRS,n,2,281.49,5.51,N,0
41.43988,21.94209,300.82,0.44,0.38,2023-06-02,44,N,VIIRS,n,2,286.99,0.66,N,0
41.44336,21.94322,303.6,0.44,0.38,2023-06-02,44,N,VIIRS,n,2,285.58,0.66,N,0
41.44434,21.93808,331.76,0.44,0.38,2023-06-02,44,N,VIIRS,n,2,290.68,25.71,N,0
41.44534,21.93922,341.45,0.5,0.49,2023-06-06,1052,N,VIIRS,n,2,290.7,5.38,D,0
41.44415,21.94126,316.59,0.5,0.41,2023-06-07,50,N,VIIRS,n,2,279.26,3.37,N,0
41.44534,21.93546,323.96,0.5,0.41,2023-06-07,50,N,VIIRS,n,2,277.9,3.88,N,0
41.42091,21.93423,300.09,0.38,0.36,2023-06-08,31,N,VIIRS,n,2,288.21,0.38,N,0
41.44389,21.94077,308.83,0.38,0.36,2023-06-08,31,N,VIIRS,n,2,289.71,1.05,N,0
41.44463,21.93621,309.23,0.38,0.36,2023-06-08,31,N,VIIRS,n,2,287.71,1.05,N,0
41.72621,22.1341,313.63,0.39,0.36,2023-06-08,31,N,VIIRS,n,2,286.32,1.36,N,2
41.96624,21.45642,296.23,0.38,0.36,2023-06-08,31,N,VIIRS,n,2,286.05,0.47,N,0
41.44375,21.94053,308.23,0.47,0.39,2023-06-09,13,N,VIIRS,n,2,284.33,2.0,N,0
41.44511,22.73864,330.26,0.42,0.38,2023-06-09,1136,N,VIIRS,l,2,303.07,2.67,D,0
42.34837,20.82513,354.35,0.39,0.36,2023-06-09,1136,N,VIIRS,n,2,298.93,5.23,D,0
41.44343,21.93767,310.84,0.51,0.49,2023-06-09,2354,N,VIIRS,n,2,284.65,1.88,N,0
41.4446,21.93989,304.61,0.56,0.68,2023-06-10,134,N,VIIRS,n,2,284.63,0.82,N,0
41.44757,21.937,296.81,0.55,0.68,2023-06-10,134,N,VIIRS,n,2,284.21,1.01,N,0
41.4458,21.93973,314.7,0.39,0.44,2023-06-12,56,N,VIIRS,n,2,280.45,1.95,N,0
41.42028,21.93682,317.97,0.39,0.36,2023-06-19,25,N,VIIRS,n,2,287.28,1.37,N,0
41.44018,21.94192,299.11,0.39,0.36,2023-06-19,25,N,VIIRS,n,2,287.79,1.77,N,0
41.44418,21.93813,330.66,0.39,0.36,2023-06-19,25,N,VIIRS,n,2,289.12,1.77,N,0
41.96788,21.45609,298.0,0.4,0.37,2023-06-19,25,N,VIIRS,n,2,287.26,0.56,N,0
42.01604,21.46535,301.24,0.4,0.37,2023-06-19,25,N,VIIRS,n,2,286.48,0.68,N,2
42.01559,21.46401,331.48,0.49,0.4,2023-06-19,1148,N,VIIRS,n,2,304.55,2.78,D,2
41.42111,21.93343,330.11,0.54,0.42,2023-06-20,6,N,VIIRS,n,2,288.31,3.72,N,0
41.42175,21.93255,328.1,0.54,0.42,2023-06-20,6,N,VIIRS,n,2,288.77,4.69,N,0
41.44453,21.93764,324.07,0.54,0.42,2023-06-20,6,N,VIIRS,n,2,288.81,3.39,N,0
41.96907,21.45482,297.14,0.38,0.44,2023-06-20,6,N,VIIRS,n,2,287.06,0.56,N,0
41.44304,21.93287,295.74,0.77,0.77,2023-06-20,146,N,VIIRS,n,2,284.47,1.29,N,0
41.44311,21.9382,299.36,0.77,0.77,2023-06-20,146,N,VIIRS,n,2,285.02,1.56,N,0
41.444,21.94164,337.76,0.38,0.36,2023-06-20,1129,N,VIIRS,l,2,309.66,4.77,D,0
41.44496,21.93966,300.29,0.62,0.54,2023-06-20,2347,N,VIIRS,n,2,288.83,1.1,N,0
41.43869,21.94418,297.42,0.47,0.64,2023-06-21,127,N,VIIRS,n,2,286.97,1.21,N,0
41.44587,21.94167,349.65,0.47,0.64,2023-06-21,127,N,VIIRS,n,2,286.86,8.25,N,0
41.4474,21.93655,342.84,0.47,0.64,2023-06-21,127,N,VIIRS,n,2,286.45,10.68,N,0
42.01594,21.46218,302.94,0.43,0.62,2023-06-21,127,N,VIIRS,n,2,286.88,0.93,N,2
41.44235,21.93665,333.36,0.47,0.39,2023-06-21,1110,N,VIIRS,n,2,301.77,5.41,D,0
41.44592,21.93545,332.7,0.47,0.39,2023-06-21,1110,N,VIIRS,n,2,300.21,5.41,D,0
41.447,21.94105,337.94,0.47,0.39,2023-06-21,1110,N,VIIRS,n,2,300.48,5.41,D,0
42.01518,21.46568,329.79,0.48,0.4,2023-06-21,1111,N,VIIRS,l,2,303.45,3.74,D,2
41.44281,21.93769,306.43,0.55,0.51,2023-06-22,109,N,VIIRS,n,2,288.59,1.2,N,0
41.44453,21.93821,313.87,0.55,0.51,2023-06-22,109,N,VIIRS,n,2,289.63,2.41,N,0
41.44737,21.93956,301.45,0.55,0.51,2023-06-22,109,N,VIIRS,n,2,288.59,1.2,N,0
41.87296,22.48868,327.68,0.46,0.47,2023-06-22,1052,N,VIIRS,n,2,297.68,2.34,D,0
41.44176,21.93949,334.86,0.5,0.41,2023-06-23,50,N,VIIRS,n,2,290.96,7.7,N,0
41.44293,21.93377,308.69,0.5,0.41,2023-06-23,50,N,VIIRS,n,2,289.26,5.06,N,0
41.44661,21.93502,329.13,0.5,0.41,2023-06-23,50,N,VIIRS,n,2,289.61,17.78,N,0
41.16146,22.52916,338.37,0.41,0.6,2023-06-23,1033,N,VIIRS,n,2,297.74,2.64,D,0
41.73923,22.16967,352.05,0.35,0.57,2023-06-23,1213,N,VIIRS,n,2,305.41,5.37,D,0
41.74137,22.16731,335.68,0.35,0.57,2023-06-23,1213,N,VIIRS,n,2,303.43,2.56,D,0
41.7416,22.17149,335.47,0.35,0.57,2023-06-23,1213,N,VIIRS,n,2,304.27,2.56,D,0
41.41888,21.93703,301.88,0.38,0.36,2023-06-24,31,N,VIIRS,n,2,290.3,0.36,N,0
41.43857,21.94266,303.81,0.38,0.36,2023-06-24,31,N,VIIRS,n,2,292.13,0.84,N,0
41.44587,21.93996,317.26,0.38,0.36,2023-06-24,31,N,VIIRS,n,2,292.68,1.96,N,0
41.96819,21.45555,304.4,0.38,0.36,2023-06-24,31,N,VIIRS,n,2,292.68,0.73,N,0
41.44519,21.93917,321.43,0.47,0.39,2023-06-25,12,N,VIIRS,n,2,284.71,1.84,N,0
41.44371,21.94083,335.13,0.4,0.37,2023-06-25,1136,N,VIIRS,l,2,308.48,3.07,D,0
41.44571,21.9413,335.18,0.42,0.37,2023-06-26,1117,N,VIIRS,n,2,302.69,23.97,D,0
41.4362,21.94328,299.16,0.33,0.55,2023-06-27,115,N,VIIRS,n,2,287.25,0.25,N,0
41.4396,21.94317,304.13,0.33,0.55,2023-06-27,115,N,VIIRS,n,2,288.85,0.58,N,0
41.44158,21.93581,305.1,0.33,0.55,2023-06-27,115,N,VIIRS,n,2,286.5,0.97,N,0
41.44304,21.93805,326.49,0.33,0.55,2023-06-27,115,N,VIIRS,n,2,289.03,1.92,N,0
41.44649,21.93792,324.45,0.33,0.55,2023-06-27,115,N,VIIRS,n,2,288.39,1.74,N,0
42.01648,21.46212,300.08,0.6,0.53,2023-06-27,115,N,VIIRS,n,2,287.56,0.73,N,2
41.43932,21.94482,301.77,0.39,0.44,2023-06-28,56,N,VIIRS,n,2,290.01,0.93,N,0
41.4452,21.9373,343.19,0.39,0.44,2023-06-28,56,N,VIIRS,n,2,291.16,6.82,N,0
41.44543,21.93935,338.41,0.39,0.44,2023-06-28,56,N,VIIRS,n,2,292.05,4.22,N,0
41.44642,21.93489,299.69,0.39,0.44,2023-06-28,56,N,VIIRS,n,2,287.49,3.01,N,0
42.01468,21.46298,299.88,0.54,0.42,2023-06-28,56,N,VIIRS,n,2,287.81,0.8,N,2
41.44487,21.94119,333.22,0.36,0.57,2023-06-28,1039,N,VIIRS,n,2,299.61,2.35,D,0
41.43803,21.94444,301.64,0.42,0.37,2023-06-30,19,N,VIIRS,n,2,288.26,0.56,N,0
41.44555,21.94109,307.57,0.42,0.37,2023-06-30,19,N,VIIRS,n,2,288.7,1.38,N,0
41.96805,21.45522,299.57,0.43,0.38,2023-06-30,19,N,VIIRS,n,2,287.61,0.73,N,0
42.34793,20.82674,335.2,0.42,0.37,2023-06-30,1142,N,VIIRS,n,2,301.95,2.54,D,0
41.2425,22.8359,304.66,0.38,0.43,2023-07-01,0,N,VIIRS,n,2,288.55,0.62,N,0
41.72647,22.13319,322.49,0.42,0.45,2023-07-01,0,N,VIIRS,n,2,288.65,2.09,N,2
41.96684,21.45603,300.25,0.46,0.47,2023-07-01,0,N,VIIRS,n,2,289.24,0.56,N,0
41.96692,21.45428,300.25,0.46,0.47,2023-07-01,0,N,VIIRS,n,2,288.98,0.8,N,0
41.72455,22.1334,312.86,0.66,0.73,2023-07-01,140,N,VIIRS,n,2,286.72,1.8,N,2
41.7279,22.1376,303.35,0.66,0.73,2023-07-01,140,N,VIIRS,n,2,286.28,2.44,N,0
41.43863,21.94366,299.35,0.46,0.47,2023-07-03,103,N,VIIRS,n,2,287.51,1.57,N,0
41.44411,21.94001,322.68,0.46,0.47,2023-07-03,103,N,VIIRS,n,2,288.28,1.57,N,0
41.44533,21.93476,304.44,0.46,0.47,2023-07-03,103,N,VIIRS,n,2,286.6,2.45,N,0
41.44284,21.93969,303.22,0.44,0.39,2023-07-04,44,N,VIIRS,n,2,290.49,0.89,N,0
41.44411,21.93883,310.17,0.44,0.39,2023-07-04,44,N,VIIRS,n,2,291.04,1.46,N,0
41.44718,21.93983,367.0,0.5,0.66,2023-07-04,1027,N,VIIRS,h,2,296.62,16.94,D,0
40.85021,22.37761,344.32,0.59,0.53,2023-07-04,1207,N,VIIRS,n,2,301.91,18.57,D,0
41.44445,21.93979,345.77,0.38,0.36,2023-07-06,1129,N,VIIRS,n,2,310.96,5.78,D,0
41.44761,21.93916,302.48,0.61,0.54,2023-07-06,2347,N,VIIRS,n,2,289.35,0.87,N,0
41.44468,21.94134,338.63,0.46,0.39,2023-07-07,1110,N,VIIRS,n,2,307.39,6.54,D,0
41.44508,21.93988,346.59,0.46,0.39,2023-07-07,1111,N,VIIRS,n,2,305.37,8.04,D,0
41.72868,22.13317,331.8,0.45,0.39,2023-07-07,1111,N,VIIRS,l,2,305.81,2.71,D,0
41.44408,21.94116,302.0,0.55,0.51,2023-07-08,109,N,VIIRS,n,2,287.7,0.66,N,0
41.44527,21.94152,301.13,0.55,0.51,2023-07-08,109,N,VIIRS,n,2,287.35,1.01,N,0
41.4181,21.93371,304.37,0.5,0.41,2023-07-09,50,N,VIIRS,n,2,289.25,1.8,N,0
41.445,21.9374,329.77,0.5,0.41,2023-07-09,50,N,VIIRS,n,2,289.88,3.87,N,0
41.52522,22.65844,299.44,0.54,0.42,2023-07-09,50,N,VIIRS,n,2,288.33,0.48,N,0
41.41986,21.9379,312.97,0.39,0.36,2023-07-10,31,N,VIIRS,n,2,290.11,1.5,N,0
41.42059,21.93337,317.54,0.39,0.36,2023-07-10,31,N,VIIRS,n,2,290.94,1.5,N,0
41.43819,21.94521,301.94,0.39,0.36,2023-07-10,31,N,VIIRS,n,2,290.74,0.5,N,0
41.43893,21.94065,306.34,0.39,0.36,2023-07-10,31,N,VIIRS,n,2,290.26,1.05,N,0
41.44295,21.93702,342.67,0.39,0.36,2023-07-10,31,N,VIIRS,n,2,290.25,7.51,N,0
41.44623,21.93795,342.87,0.39,0.36,2023-07-10,31,N,VIIRS,n,2,291.4,7.51,N,0
41.44488,21.94605,327.91,0.7,0.75,2023-07-10,1014,N,VIIRS,n,2,297.41,4.81,D,0
41.44499,21.94652,329.85,0.7,0.75,2023-07-10,1014,N,VIIRS,n,2,298.01,5.81,D,0
41.9393,22.39,332.31,0.65,0.73,2023-07-10,1015,N,VIIRS,n,2,292.92,3.95,D,0
41.44268,21.93912,303.99,0.46,0.39,2023-07-11,12,N,VIIRS,n,2,291.67,0.97,N,0
41.4463,21.93993,308.19,0.46,0.39,2023-07-11,12,N,VIIRS,n,2,290.86,0.97,N,0
41.44484,21.94182,338.03,0.4,0.37,2023-07-11,1136,N,VIIRS,l,2,312.04,5.2,D,0
42.34793,20.82433,350.86,0.39,0.36,2023-07-11,1136,N,VIIRS,n,2,301.13,2.7,D,0
41.44627,21.93737,319.45,0.51,0.49,2023-07-11,2354,N,VIIRS,n,2,291.02,2.01,N,0
41.44303,21.93872,300.48,0.56,0.69,2023-07-12,134,N,VIIRS,n,2,289.78,1.02,N,0
41.44633,21.93875,340.17,0.42,0.37,2023-07-12,1117,N,VIIRS,n,2,309.17,4.46,D,0
41.42105,21.93151,301.97,0.45,0.63,2023-07-12,2335,N,VIIRS,n,2,291.78,1.03,N,0
41.4444,21.9386,312.82,0.45,0.63,2023-07-12,2335,N,VIIRS,n,2,292.02,1.37,N,0
41.44686,21.93948,309.53,0.45,0.63,2023-07-12,2335,N,VIIRS,n,2,290.96,0.84,N,0
41.44183,21.93814,303.72,0.33,0.55,2023-07-13,115,N,VIIRS,n,2,291.22,1.21,N,0
41.44675,21.94028,319.99,0.33,0.55,2023-07-13,115,N,VIIRS,n,2,292.3,1.21,N,0
41.44773,21.93657,300.36,0.33,0.55,2023-07-13,115,N,VIIRS,n,2,290.24,1.86,N,0
42.01451,21.46748,302.13,0.61,0.53,2023-07-13,115,N,VIIRS,n,2,290.6,0.82,N,2
41.94283,22.38896,304.48,0.75,0.77,2023-07-13,2315,N,VIIRS,n,2,291.22,2.07,N,0
41.4392,21.94433,305.13,0.39,0.44,2023-07-14,56,N,VIIRS,n,2,294.96,0.69,N,0
41.44414,21.94126,325.29,0.39,0.44,2023-07-14,56,N,VIIRS,n,2,294.82,1.71,N,0
41.44512,21.93677,302.63,0.39,0.44,2023-07-14,56,N,VIIRS,n,2,292.02,1.71,N,0
41.44379,21.94168,320.85,0.4,0.37,2023-07-15,38,N,VIIRS,n,2,296.49,6.51,N,0
41.44462,21.93694,329.09,0.4,0.37,2023-07-15,38,N,VIIRS,n,2,294.52,6.51,N,0
41.44803,21.94443,332.81,0.59,0.7,2023-07-15,1021,N,VIIRS,n,2,295.29,6.95,D,0
41.44426,21.94099,331.14,0.41,0.37,2023-07-16,19,N,VIIRS,n,2,296.47,9.17,N,0
41.44768,21.94183,323.82,0.41,0.37,2023-07-16,19,N,VIIRS,n,2,293.46,1.52,N,0
41.42064,21.93502,321.1,0.42,0.45,2023-07-17,0,N,VIIRS,n,2,294.89,2.28,N,0
41.44587,21.9389,309.25,0.42,0.45,2023-07-17,0,N,VIIRS,n,2,295.33,1.21,N,0
41.72615,22.13062,308.25,0.42,0.45,2023-07-17,0,N,VIIRS,n,2,294.59,1.01,N,2
41.44205,21.93378,304.37,0.66,0.73,2023-07-17,140,N,VIIRS,n,2,291.24,1.46,N,0
41.4426,21.93982,309.0,0.66,0.73,2023-07-17,140,N,VIIRS,n,2,292.16,1.52,N,0
41.44497,21.93276,302.28,0.66,0.73,2023-07-17,140,N,VIIRS,n,2,291.12,1.52,N,0
41.41957,21.93764,340.59,0.39,0.36,2023-07-17,1123,N,VIIRS,l,2,313.75,6.16,D,0
41.44416,21.94018,351.57,0.39,0.36,2023-07-17,1123,N,VIIRS,n,2,317.64,10.38,D,0
41.42126,21.93482,333.83,0.37,0.58,2023-07-17,2341,N,VIIRS,n,2,293.13,4.53,N,0
41.44512,21.93782,309.64,0.4,0.6,2023-07-18,121,N,VIIRS,n,2,292.91,1.47,N,0
41.44571,21.93686,307.1,0.4,0.6,2023-07-18,121,N,VIIRS,n,2,292.35,0.7,N,0
41.44403,21.94082,337.52,0.53,0.42,2023-07-18,1104,N,VIIRS,l,2,308.25,6.54,D,0
41.72147,22.13558,337.29,0.52,0.41,2023-07-18,1104,N,VIIRS,l,2,307.97,4.89,D,0
41.72272,22.14166,338.4,0.52,0.41,2023-07-18,1104,N,VIIRS,l,2,310.05,15.94,D,0
41.7252,22.13426,338.96,0.52,0.41,2023-07-18,1104,N,VIIRS,n,2,308.07,4.89,D,2
41.44404,21.93728,302.25,0.65,0.73,2023-07-18,2322,N,VIIRS,n,2,291.91,1.05,N,0
41.44338,21.93984,307.94,0.47,0.48,2023-07-19,103,N,VIIRS,n,2,295.36,2.06,N,0
41.87666,22.34112,337.52,0.55,0.51,2023-07-19,1046,N,VIIRS,n,2,302.39,12.42,D,0
42.01079,21.40493,342.57,0.61,0.53,2023-07-19,1046,N,VIIRS,n,2,304.15,9.87,D,0
42.01378,21.40453,342.39,0.61,0.53,2023-07-19,1046,N,VIIRS,n,2,303.49,6.91,D,0
41.87132,22.33985,331.57,0.53,0.67,2023-07-19,1226,N,VIIRS,n,2,301.16,3.27,D,0
42.01303,21.40508,335.86,0.48,0.65,2023-07-19,1226,N,VIIRS,n,2,301.75,4.05,D,0
41.42463,21.93615,304.45,0.44,0.39,2023-07-20,44,N,VIIRS,n,2,293.64,0.84,N,0
41.44649,21.93803,323.36,0.44,0.39,2023-07-20,44,N,VIIRS,n,2,294.98,1.97,N,0
41.66549,21.82672,305.29,0.44,0.38,2023-07-20,44,N,VIIRS,n,2,293.66,0.86,N,0
41.66893,21.82796,314.53,0.44,0.38,2023-07-20,44,N,VIIRS,n,2,293.99,0.86,N,0
42.14333,21.72956,343.43,0.57,0.52,2023-07-20,1207,N,VIIRS,n,2,304.89,4.89,D,0
42.14498,21.73089,335.86,0.57,0.52,2023-07-20,1207,N,VIIRS,n,2,304.46,7.37,D,0
41.43962,21.94067,304.93,0.39,0.36,2023-07-21,25,N,VIIRS,n,2,294.65,1.16,N,0
41.44692,21.93778,306.46,0.39,0.36,2023-07-21,25,N,VIIRS,n,2,293.86,1.28,N,0
41.96818,21.45364,304.16,0.4,0.37,2023-07-21,25,N,VIIRS,n,2,293.6,0.96,N,0
42.01616,21.46646,336.88,0.49,0.41,2023-07-21,1148,N,VIIRS,l,2,311.04,2.85,D,2
41.44403,21.93891,334.28,0.53,0.42,2023-07-22,6,N,VIIRS,n,2,296.63,11.69,N,0
41.44211,21.94144,302.96,0.78,0.78,2023-07-22,146,N,VIIRS,n,2,291.66,1.45,N,0
41.41857,21.9378,339.48,0.39,0.36,2023-07-22,1129,N,VIIRS,l,2,314.44,5.16,D,0
41.44111,22.65174,336.01,0.39,0.36,2023-07-22,1129,N,VIIRS,l,2,310.77,4.74,D,0
41.9864,21.49131,336.0,0.38,0.36,2023-07-22,1130,N,VIIRS,l,2,309.95,2.83,D,0
41.4209,21.93485,308.76,0.61,0.53,2023-07-22,2347,N,VIIRS,n,2,294.73,3.82,N,0
41.42095,21.93468,308.96,0.61,0.53,2023-07-22,2347,N,VIIRS,n,2,294.68,2.57,N,0
42.01427,21.46354,305.08,0.43,0.62,2023-07-23,127,N,VIIRS,n,2,290.89,0.88,N,0
41.44433,21.93574,311.31,0.47,0.64,2023-07-23,128,N,VIIRS,n,2,294.49,2.7,N,0
41.44697,21.93754,348.46,0.46,0.39,2023-07-23,1111,N,VIIRS,n,2,308.44,9.08,D,0
41.44802,21.94306,335.02,0.46,0.39,2023-07-23,1111,N,VIIRS,l,2,306.16,6.22,D,0
41.72833,22.13387,340.05,0.45,0.39,2023-07-23,1111,N,VIIRS,l,2,314.49,5.62,D,0
41.44627,21.94011,337.88,0.56,0.51,2023-07-24,109,N,VIIRS,n,2,291.92,7.15,N,0
41.42119,21.93403,342.02,0.5,0.49,2023-07-24,1052,N,VIIRS,n,2,309.81,7.6,D,0
41.16138,21.47763,332.9,0.58,0.7,2023-07-24,1232,N,VIIRS,n,2,299.65,3.98,D,0
41.16258,21.47865,337.45,0.58,0.7,2023-07-24,1232,N,VIIRS,n,2,300.25,2.69,D,0
41.72483,22.13544,335.87,0.63,0.72,2023-07-24,1233,N,VIIRS,n,2,303.47,3.46,D,2
41.44571,21.93781,330.86,0.51,0.41,2023-07-25,50,N,VIIRS,n,2,294.57,4.77,N,0
42.12358,21.8752,334.34,0.35,0.57,2023-07-25,1214,N,VIIRS,l,2,306.94,3.51,D,0
42.27869,21.72896,367.0,0.34,0.56,2023-07-25,1214,N,VIIRS,h,2,306.42,5.42,D,0
42.28321,21.72703,367.0,0.34,0.56,2023-07-25,1214,N,VIIRS,h,2,305.61,9.24,D,0
42.28341,21.73108,330.5,0.34,0.56,2023-07-25,1214,N,VIIRS,n,2,303.57,8.42,D,0
